tweet_id,timestamp,name,rating,dog_stage,favorite_count,retweet_count,jpg_url,img_num,breed_prediction,confidence_level
876838120628539392,2017-06-19 16:24:33,Ginger,12,Pupper,20028,3195,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,1,Bloodhound,57
876484053909872640,2017-06-18 16:57:37,Benedict,13,None,18175,2291,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,1,Golden_Retriever,87
876120275196170240,2017-06-17 16:52:05,Venti,13,None,27046,4476,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,1,Bernese_Mountain_Dog,53
875747767867523072,2017-06-16 16:11:53,Goose,13,None,24377,4109,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,1,Labrador_Retriever,79
875144289856114688,2017-06-15 00:13:52,Nugget,13,None,21243,4730,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,1,Siberian_Husky,24
875021211251597312,2017-06-14 16:04:48,None,12,None,24667,4531,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,2,West_Highland_White_Terrier,71
874680097055178752,2017-06-13 17:29:20,Cash,12,None,26972,4455,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,1,Labrador_Retriever,83
874296783580663808,2017-06-12 16:06:11,Jed,13,Pupper,25239,3949,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,1,Cocker_Spaniel,43
874057562936811520,2017-06-12 00:15:36,None,12,None,22015,3796,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,1,Flat-Coated_Retriever,83
874012996292530176,2017-06-11 21:18:31,Sebastian,13,Puppo,33462,9970,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,2,Cardigan,80
873580283840344065,2017-06-10 16:39:04,None,13,None,23483,3785,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,1,Newfoundland,67
873213775632977920,2017-06-09 16:22:42,Sierra,12,Pupper,6993,1527,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,1,Vizsla,61
872967104147763200,2017-06-09 00:02:31,None,12,Doggo,26486,5210,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,2,Labrador_Retriever,47
872820683541237760,2017-06-08 14:20:41,None,13,None,14282,3566,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,3,Pug,99
872620804844003328,2017-06-08 01:06:27,Monkey,13,None,20165,3536,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,1,Cocker_Spaniel,51
872486979161796608,2017-06-07 16:14:40,None,12,None,39569,8690,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,1,Pembroke,93
871879754684805121,2017-06-06 00:01:46,Lassie,13,None,36764,10723,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,1,Shetland_Sheepdog,96
871762521631449091,2017-06-05 16:15:56,Rover,12,Pupper,19705,3361,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,2,Labrador_Retriever,92
871515927908634625,2017-06-04 23:56:03,Napolean,12,Doggo,19620,3341,https://pbs.twimg.com/media/DBg_HT9WAAEeIMM.jpg,2,Komondor,97
871032628920680449,2017-06-03 15:55:36,Boomer,13,None,22103,3689,https://pbs.twimg.com/media/DBaHi3YXgAE6knM.jpg,1,Kelpie,39
870656317836468226,2017-06-02 15:00:16,Cody,13,None,12082,2562,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,4,Pembroke,94
870374049280663552,2017-06-01 20:18:38,Zoey,13,None,80678,25503,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,1,Golden_Retriever,84
870308999962521604,2017-06-01 16:00:09,Rumble,13,None,21323,4030,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,2,Greater_Swiss_Mountain_Dog,62
869772420881756160,2017-05-31 04:27:59,Dewey,13,None,41449,9757,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,1,Pembroke,98
869702957897576449,2017-05-30 23:51:58,Stanley,13,None,27574,6156,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,1,Pembroke,99
869596645499047938,2017-05-30 16:49:31,Scout,12,Doggo,15603,3047,https://pbs.twimg.com/media/DBFtiYqWAAAsjj1.jpg,1,Chihuahua,95
869227993411051520,2017-05-29 16:24:37,Gizmo,13,None,19958,3672,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,1,Pembroke,66
868622495443632128,2017-05-28 00:18:35,None,13,None,26136,5162,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,1,Labrador_Retriever,86
868552278524837888,2017-05-27 19:39:34,Cooper,12,None,9886,2035,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,1,Whippet,37
867900495410671616,2017-05-26 00:29:37,None,12,None,23689,4078,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,1,Labrador_Retriever,52
867774946302451713,2017-05-25 16:10:44,Harold,13,None,33242,7165,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,2,Border_Collie,66
867421006826221569,2017-05-24 16:44:18,Shikha,12,Puppo,15785,2434,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,1,Eskimo_Dog,61
867051520902168576,2017-05-23 16:16:06,None,13,None,31583,7682,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,1,Samoyed,47
866686824827068416,2017-05-22 16:06:55,Lili,12,None,18905,3393,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,1,Flat-Coated_Retriever,51
866450705531457537,2017-05-22 00:28:40,Jamesy,13,Pupper,119964,34483,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,2,French_Bulldog,90
866334964761202691,2017-05-21 16:48:45,Coco,12,None,51518,14062,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,1,Samoyed,98
865718153858494464,2017-05-19 23:57:46,Boomer,13,None,25173,5500,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,1,Golden_Retriever,67
865359393868664832,2017-05-19 00:12:11,Sammy,13,None,25994,4898,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,2,Chesapeake_Bay_Retriever,83
865006731092295680,2017-05-18 00:50:50,Nelly,13,None,27510,7524,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,1,Pembroke,98
864279568663928832,2017-05-16 00:41:21,Meatball,12,None,14356,2964,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,1,Bull_Mastiff,66
864197398364647424,2017-05-15 19:14:50,Paisley,13,None,29590,8747,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,4,Golden_Retriever,94
863553081350529029,2017-05-14 00:34:33,Neptune,13,None,15059,4112,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,1,Eskimo_Dog,41
863432100342583297,2017-05-13 16:33:49,Belle,12,None,23453,5145,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,1,Staffordshire_Bullterrier,69
863079547188785154,2017-05-12 17:12:53,None,14,None,8640,1086,https://pbs.twimg.com/media/C_pGRInUwAAmTY_.jpg,1,Lakeland_Terrier,27
863062471531167744,2017-05-12 16:05:02,Quinn,13,None,8368,2395,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,2,French_Bulldog,93
862831371563274240,2017-05-12 00:46:44,Zooey,13,None,18898,5051,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,2,Australian_Terrier,20
862722525377298433,2017-05-11 17:34:13,Dave,11,None,16831,3476,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,1,Basset,39
862096992088072192,2017-05-10 00:08:34,None,13,None,73411,22881,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,2,Chow,67
861383897657036800,2017-05-08 00:54:59,Hobbes,13,None,35671,10555,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,1,Cardigan,77
861005113778896900,2017-05-06 23:49:50,Burt,12,None,16519,3755,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,1,German_Shepherd,50
860563773140209665,2017-05-05 18:36:06,Lorenzo,13,None,7428,2127,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,1,Cardigan,58
860524505164394496,2017-05-05 16:00:04,Carl,13,None,23358,5225,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,1,Bedlington_Terrier,28
859924526012018688,2017-05-04 00:15:58,Milky,12,None,19381,4042,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,1,French_Bulldog,25
859851578198683649,2017-05-03 19:26:06,Trooper,13,None,15270,3482,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,4,Labrador_Retriever,89
859607811541651456,2017-05-03 03:17:27,None,13,Puppo,18417,1558,https://pbs.twimg.com/media/C-3wvtxXcAUTuBE.jpg,1,Golden_Retriever,89
858843525470990336,2017-05-01 00:40:27,None,13,Doggo,15439,3469,https://pbs.twimg.com/media/C-s5oYZXkAAMHHq.jpg,1,Golden_Retriever,57
858471635011153920,2017-04-30 00:02:42,Sophie,13,None,21344,4811,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,1,Pembroke,98
858107933456039936,2017-04-28 23:57:28,Wyatt,12,None,15619,2893,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,1,Golden_Retriever,86
857989990357356544,2017-04-28 16:08:49,Rosie,12,None,16022,2575,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,1,French_Bulldog,43
857746408056729600,2017-04-28 00:00:54,Thor,13,None,34052,10607,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,1,Labrador_Retriever,91
857393404942143489,2017-04-27 00:38:11,None,13,None,5863,1638,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,3,Malamute,84
857263160327368704,2017-04-26 16:00:39,Oscar,13,None,19919,4506,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,1,Samoyed,99
857029823797047296,2017-04-26 00:33:27,Zeke,12,None,18856,4009,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,2,Golden_Retriever,96
856543823941562368,2017-04-24 16:22:16,Callie,12,None,16217,2888,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,1,Boston_Bull,30
856526610513747968,2017-04-24 15:13:52,None,14,None,11814,1882,https://pbs.twimg.com/media/C-L-aIYXgAIR0jY.jpg,1,Old_English_Sheepdog,79
856282028240666624,2017-04-23 23:01:59,Cermet,14,None,27656,6311,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,4,Chihuahua,87
855851453814013952,2017-04-22 18:31:02,None,13,Doggo/Puppo,45526,17908,https://pbs.twimg.com/media/C-CYWrvWAAU8AXH.jpg,1,Flat-Coated_Retriever,32
855459453768019968,2017-04-21 16:33:22,quite,12,None,29900,8253,https://pbs.twimg.com/media/C98z1ZAXsAEIFFn.jpg,2,Blenheim_Spaniel,38
854732716440526848,2017-04-19 16:25:34,Marlee,12,None,22884,6131,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,1,Pembroke,69
854482394044301312,2017-04-18 23:50:52,Arya,13,None,29369,6928,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,1,Chihuahua,26
854365224396361728,2017-04-18 16:05:17,Einstein,13,None,18946,4731,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,1,Pembroke,90
854120357044912130,2017-04-17 23:52:16,None,14,Pupper,32119,7554,https://pbs.twimg.com/media/C9px7jyVwAAnmwN.jpg,4,Black-And-Tan_Coonhound,85
854010172552949760,2017-04-17 16:34:26,None,11,Doggo/Floofer,16256,3186,https://pbs.twimg.com/media/C9oNt91WAAAFSLS.jpg,1,English_Springer,35
853760880890318849,2017-04-17 00:03:50,Alice,12,None,28733,5831,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,1,Miniature_Pinscher,29
853639147608842240,2017-04-16 16:00:07,None,13,None,35010,10243,https://pbs.twimg.com/media/C9i8RhhXoAAdkMT.jpg,1,German_Shepherd,50
852912242202992640,2017-04-14 15:51:39,Benny,12,None,9133,1859,https://pbs.twimg.com/media/C9YnKK3VoAAxn1E.jpg,1,Great_Dane,78
852672615818899456,2017-04-13 23:59:28,Aspen,12,None,15054,2187,https://pbs.twimg.com/media/C9VNNp1XkAEWRFb.jpg,1,Golden_Retriever,71
852553447878664193,2017-04-13 16:05:56,Jarod,13,None,16473,3561,https://pbs.twimg.com/media/C9Tg1bPW0AkAMDI.jpg,1,Bloodhound,18
851591660324737024,2017-04-11 00:24:08,None,11,None,16410,3540,https://pbs.twimg.com/media/C9F2FG5WAAAJ0iN.jpg,1,Cardigan,39
850753642995093505,2017-04-08 16:54:09,Kyle,11,None,31308,9411,https://pbs.twimg.com/media/C8576jrW0AEYWFy.jpg,1,Pug,99
850380195714523136,2017-04-07 16:10:12,Leo,13,None,13249,2663,https://pbs.twimg.com/ext_tw_video_thumb/850380153985355777/pu/img/lFouhg-EZvJs8eMr.jpg,1,Yorkshire_Terrier,24
850019790995546112,2017-04-06 16:18:05,Boomer,12,Pupper,20721,4983,https://pbs.twimg.com/media/C8vgfTsXgAA561h.jpg,3,Shetland_Sheepdog,75
849776966551130114,2017-04-06 00:13:11,None,12,None,30929,7770,https://pbs.twimg.com/media/C8sDpDWWsAE5P08.jpg,2,Chihuahua,29
849412302885593088,2017-04-05 00:04:08,Noosh,12,None,16111,3218,https://pbs.twimg.com/media/C8m3-iQVoAAETnF.jpg,4,Schipperke,90
848690551926992896,2017-04-03 00:16:10,None,12,None,25607,4426,https://pbs.twimg.com/media/C8cnjHuXsAAoZQf.jpg,1,Flat-Coated_Retriever,82
848324959059550208,2017-04-02 00:03:26,Odin,12,None,25181,4713,https://pbs.twimg.com/media/C8XbDR1WAAAxND8.jpg,1,Malamute,54
848212111729840128,2017-04-01 16:35:01,Jerry,6,None,16619,3140,https://pbs.twimg.com/media/C8V0aI5V0AAgO9m.jpg,1,Bedlington_Terrier,33
847842811428974592,2017-03-31 16:07:33,Rontu,12,None,5555,1364,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,1,Bernese_Mountain_Dog,95
847606175596138505,2017-03-31 00:27:14,Cannon,12,None,19125,3504,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,1,Cardigan,41
847251039262605312,2017-03-30 00:56:03,Furzey,12,None,20855,4405,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,1,Airedale,49
847157206088847362,2017-03-29 18:43:12,Daisy,11,None,20315,6028,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,2,Staffordshire_Bullterrier,21
846874817362120707,2017-03-29 00:01:05,Tuck,13,None,20480,4036,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,2,Shetland_Sheepdog,45
846514051647705089,2017-03-28 00:07:32,Barney,13,Doggo,45527,11939,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,2,Golden_Retriever,65
846153765933735936,2017-03-27 00:15:53,Vixen,13,None,32335,9323,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,1,Giant_Schnauzer,34
846042936437604353,2017-03-26 16:55:29,Jarvis,12,None,16335,2965,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,1,Golden_Retriever,96
845812042753855489,2017-03-26 01:38:00,None,13,None,29904,8995,https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg,1,Samoyed,97
845677943972139009,2017-03-25 16:45:08,None,12,None,25705,4932,https://pbs.twimg.com/media/C7xzmngWkAAAp9C.jpg,1,Chow,80
845397057150107648,2017-03-24 22:08:59,Mimosa,13,Doggo,7801,1859,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,1,Dandie_Dinmont,39
845306882940190720,2017-03-24 16:10:40,Pickles,12,Pupper,23861,5569,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,1,Irish_Water_Spaniel,56
844973813909606400,2017-03-23 18:07:10,Brady,12,None,15443,3311,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,1,Labrador_Retriever,74
844223788422217728,2017-03-21 16:26:50,Margo,12,None,13951,2276,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,1,Labrador_Retriever,71
843856843873095681,2017-03-20 16:08:44,Sadie,12,None,21946,4782,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,1,Labrador_Retriever,92
843604394117681152,2017-03-19 23:25:35,Hank,11,None,17292,2846,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,1,Labrador_Retriever,43
843235543001513987,2017-03-18 22:59:54,Tycho,13,None,22051,6242,https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,1,Pembroke,95
842846295480000512,2017-03-17 21:13:10,Charlie,13,None,15613,3750,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,1,Labrador_Retriever,46
842535590457499648,2017-03-17 00:38:32,Winnie,13,None,18549,3625,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,1,Pembroke,68
842163532590374912,2017-03-16 00:00:07,George,12,None,25098,6011,https://pbs.twimg.com/media/C6_3QgMWsAMNnAk.jpg,2,French_Bulldog,89
842115215311396866,2017-03-15 20:48:07,Bentley,12,None,14354,3149,https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg,1,Chow,29
841680585030541313,2017-03-14 16:01:03,Penny,12,None,26321,8059,https://pbs.twimg.com/media/C65AA7_WoAEGqA9.jpg,1,Chihuahua,54
841314665196081154,2017-03-13 15:47:01,Max,13,None,16244,4845,https://pbs.twimg.com/ext_tw_video_thumb/841311812641533952/pu/img/sBUGt8u76n9azPWI.jpg,1,Afghan_Hound,90
